iigh(V)^@~:(i/u)manginagh(V→V)^[Sbrd.Trns]^[_.3Sg]	iighumanginaghluku
iigh(V)^@~:(i/u)manginagh(V→V)^[Sbrd.Trns]^[_.3Sg]	iighumanginaghlluku
neghe(V)^@~:(i/u)mangite(V→V)^[Ind.Intr]^[3Sg]	neghumangituq
ghhute(N)^@kaghagh(N→N)^[Abs.Sg]	ghhukaghaq
kelute(N)^@kaghagh(N→N)^[Prl.Sg]	kelukaghakun
anighqute(N)^@kaghagh(N→N)^[Abs.Sg]	anighqukaghaq
atalgute(N)^@kaghagh(N→N)^[Abs.Sg]	atalgukaghaq
angyagh(N)^~–kaghqagh(N→N)^[Abs.Sg]	angyaqaghqaq
atkug(N)^~–kaghqagh(N→N)^[Abs.Sg]	atkukaghqaq
naa(N)^~–kaghqagh(N→N)^[Abs.Sg]	naakaghqaq
ata(N)^~–kaghqagh(N→N)^[Abs.Sg]	atakaghqaq
ne(N)^~–kaghqagh(N→N)^[Abs.Sg]	nekaghqaq
akma(DEM.ADV)^+kaghtagh(DEM→N)^[Abs.Sg]	akmakaghtaq
qule(N)^~–kaghte(N→V)^[Ind.Intr]^[3Sg]	quulkaghtuq
qafsina(WH)^~–kaghte(N→V)^[Intrg.Intr]^[3Sg]	qafsinkaghta
ighleg(V)^~–kanigh(V→V)^[Ind.Intr]^[3Sg]	ighlekanightuq
pinigh(V)^~–kanigh(V→V)^[Ind.Intr]^[3Sg]	piniqanightuq
itghute(V)^~–kanigh(V→V)^[Ind.Trns]^[3Sg.3Pl]	itghutkanighii
atkugkagh(N)^[Abs.Sg]	atkugkaq
angyaghqagh(N)^[Abs.Sg]	angyaghqaq
atugh(V)^~–kataghagh(V→V)^[Ind.Trns]^[3Sg.3Sg]	atuqataghaghaa
alleg(V)^~–kataghagh(V→V)^[Ind.Trns]^[3Sg.3Sg]	aalkataghaghaa
kaki(V)^~–kataghagh(V→V)^[Ind.Intr]^[3Sg]	kakikataghaghtuq
naa(N)^~–ke(N→V)^[Ind.Trns]^[3Pl.3Sg]	naakaat
tume(N)^~–ke(N→V)^[Ind.Trns]^[3Sg.3Pl]	tuumkii
angyagh(N)^~–ke(N→V)^[Ind.Trns]^[1Sg.3Sg]	angyaqaqa
kameg(N)^~–ke(N→V)^[Ind.Trns]^[1Sg.3Du]	kaamkagka
inglu(N)^~–ke(N→V)^[Ind.Trns]^[3Sg.3Sg]	inglukaa
imagh(N)^~–ke(N→V)^[Ind.Intr]^[3Sg]	imaquq
atkug(N)^~–ke(N→V)^@–lghii(V→N)^[Abs.Sg]	atkukelghii
atkug(N)^~–ke(N→V)^~(g)aqe(V→V)^[Ind.Intr]^[3Pl]	atkukaqut
ategh(N)^~–ke(N→V)^[Ind.Intr]^[3Pl]	aatqut
panig(N)^~–ke(N→V)^[Ptcp.Intr]^[3Sg]	panikelghii
apallugh(N)^~–ke(N→V)^[Sbrd.Intr]^[4Pl]	apalluqluteng
alguma(V)^~–ke(EMO→V)^[Ind.Trns]^[3Sg.3Sg]	algumakaa
sikna(EMO)^~–ke(EMO→V)^[Ind.Trns]^[3Sg.3Sg]	siknakaa
kelnga(V)^~–ke(EMO→V)^[Ind.Trns]^[3Sg.3Sg]	kelngakaa
yimi(EMO)^~–ke(EMO→V)^[Ind.Trns]^[3Sg.3Sg]	yimikaa
akma(DEM.ADV)^+keghtagh(DEM→N)^[Abs.Sg]	akmakeghtaq
ugi(N)^~–kegtagh(N→N)^[Abs.Sg]	ugikegtaq
angyagh(N)^~–kegtagh(N→N)^[Abs.Sg]	angyaqegtaq
qikmigh(N)^~–kegtagh(N→N)^[Abs.Sg]	qikmiqegtaq
kameg(N)^~–kegtagh(N→N)^[Abs.Sg]	kaamkegtaq
singig(N)^~–kegte(N→V)^[Ind.Intr]^[3Sg]	singikegtuq
iye(N)^~–kegte(N→V)^[Ind.Intr]^[3Sg]	iiskegtuq
angyagh(N)^~–kegte(N→V)^[Ind.Intr]^[3Sg]	angyaqegtuq
yug(N)^~–kegte(N→V)^[Ind.Intr]^[3Sg]	yuukegtuq
yug(N)^~–kegte(N→V)^[Ind.Intr]^[3Sg]	yukegtuq
ugi(N)^~–kenghhagh*(N→N)^[Abs.3SgPoss.Sg]	ugikenghhaa
atkug(N)^~–kenghhagh*(N→N)^[Abs.Sg]	atkukenghhaq
angyagh(N)^~–kenghhagh*(N→N)^[Abs.Sg]	angyaqenghhaq
tallugh(EMO)^~–ketagh(EMO→V)^[Ind.Intr]^[3Sg]	talluqetaghtuq
yimi(EMO)^~–ketagh(EMO→V)^[Ind.Intr]^[3Sg]	yimiketaghtuq
kayngu(EMO)^~–ketagh(EMO→V)^[Ind.Intr]^[3Sg]	kaynguketaghtuq
eflegh(EMO)^~–ketagh(EMO→V)^[Ind.Intr]^[3Sg]	efleqetaghtuq
qaazugh(EMO)^~–ketagh(EMO→V)^[Ind.Intr]^[3Sg]	qaazuqetaghtuq
alinge(V)^~–ketagh(EMO→V)^[Ind.Intr]^[3Sg]	alingketaghtuq
kakave(V)^~–ketagh(EMO→V)^[Ind.Intr]^[3Sg]	kakafketaghtuq
kemeg(N)^–krag(N→N)^[Abs.Sg]	kemekrak
aghvegh(N)^–krag(N→N)^[Abs.Sg]	aghveqrak
tagnegh(N)^–krag(N→N)^[Abs.Sg]	tagneqrak
neqe(N)^–krag(N→N)^[Abs.Sg]	neqekrak
pi(N)^–ksagute(N→V)^[Ind.Trns]^[3Sg.3Sg]	piksagutaa
yug(N)^–ksagute(N→V)^[Ind.Trns]^[3Sg.3Sg]	yuksagutaa
tagi(V)^–kusiigh(V→V)^[Ind.Intr]^[3Sg]	tagikusiightuq
aglagh(V)^–kusiigh(V→V)^[Ind.Intr]^[3Sg]	aglaqusiightuq
tunugh(N)^–kuvinghagh(N→N)^[Abs.Sg]	tunuquvinghaq
neqe(N)^+kwaagh(N→N)^[Abs.Sg]	neqekwaaq
uqugh(N)^+kwaagh(N→N)^[Abs.Sg]	uquqwaaq
uqugh(N)^+kwaagh(N→N)^[Abs.Sg]	uqughqwaaq
kufillegh(N)^+kwaagh(N→N)^[Abs.Sg]	kufilleghqwaaq
kemekrag(N)^+kwaagh(N→N)^[Abs.Sg]	kemekragkwaaq
itegh(V)^~f–laghate(V→V)^[Ind.Intr]^[3Pl]	itelaghatut
aane(V)^~f–laghate(V→V)^[Ind.Intr]^[3Pl]	aanlaghatut
tagi(V)^~f–laghate(V→V)^[Ind.Intr]^[3Pl]	tagilaghatut
tuqu(V)^~f–laghate(V→V)^@~–(g)kau(V→V)^[Ind.Intr]^[3Pl]	tuqulaghatkaagut
tuqu(V)^~f–laghate(V→V)^@~–(g)kau(V→V)^[Ind.Intr]^[3Pl]	tuqulaghaskaagut
ifla(V)^~f–laghate(V→V)^[Ind.Intr]^[3Pl]	iflalaghatut
kaate(V)^@laaghigate(V→V)^[Ind.Trns]^[3Pl.3Sg]	kaallaaghigataat
angyagh(V)^@~flaatagh(V→V)^[Ind.Intr]^[3Sg]	angyaghlaataghtuq
guute(V)^@~flaatagh(V→V)^[Ind.Trns]^[3Sg.3Sg]	guullaataghaa
igleghte(V)^@~flaatagh(V→V)^[Ind.Intr]^[3Sg]	igleghllaataghtuq
qavagh(V)^@laataqu(V→V)^[Ind.Intr]^[3Sg]	qavaghlaataquuq
negh(V)^@laataqu(V→V)^[Ind.Intr]^[3Sg]	neghlaataquuq
kaate(V)^@laataqu(V→V)^[Ind.Intr]^[3Sg]	kaallaataquuq
pi(V)^@laataqu(V→V)^[Ind.Intr]^[3Sg]	pilaataquuq
angyagh(N)^–leg(N→N)^[Abs.Sg]	angyalek
qikmigh(N)^–leg(N→N)^[Abs.Sg]	qikmilek
umyugagh(N)^–leg(N→N)^[Abs.Sg]	umyugalek
nuliigh(N)^–leg(N→N)^[Abs.Sg]	nuliilek
ighnegh(N)^–leg(N→N)^[Abs.Sg]	ighnelek
qiya(V)^@–lghii(V→N)^[Abs.Sg]	qiyalghii
kaate(V)^@–lghii(V→N)^[Abs.Sg]	kaallghii
laalighte(V)^@–lghii(V→N)^[Abs.Sg]	laalighlleghhii
qavagh(V)^@–lghii(V→N)^[Abs.Pl]	qavalghiit
neghe(V)^@–lghii(V→N)^[Abs.Sg]	neghelghii
neghe(V)^[Ptcp.Intr]^[1Sg]	neghelghiinga
ukazigh(N)^–lghute(N→N)^[Abs.Sg]	ukazilghun
ukazigh(N)^–lghute(N→N)^[Abs.Sg]	ukazilghuta
manig(N)^–lghute(N→N)^[Abs.Sg]	manilghun
manig(N)^–lghute(N→N)^[Abs.Sg]	manilghuta
taghnughhagh*(N)^–lghute(N→N)^[Abs.Sg]	taghnughhalghun
taghnughhagh*(N)^–lghute(N→N)^[Abs.Sg]	taghnughhalghuta
mani(N)^–lghutagh(N→N)^[Abs.Sg]	manilghutaq
mangtag(N)^–lghutagh(N→N)^[Abs.Sg]	mangtalghutaq
igaasigh(N)^–lghutagh(N→N)^[Abs.Sg]	igaasilghutaq
agha(N)^–lghutagh(N→N)^[Abs.Sg]	aghalghutaq
neqe(N)^–lghutagh(N→N)^[Abs.Sg]	neqelghutaq
uqugh(N)^–lghutagh(N→N)^[Abs.Sg]	uqulghutaq
sa(N)^–lghutagh(N→N)^[Abs.Sg]	salghutaq
sakwaagh(N)^–lghutagh(N→N)^[Abs.Sg]	sakwaalghutaq
megh(N)^–lghutagh(N→N)^[Abs.Sg]	melghutaq
igagh(N)^–lghutagh(N→N)^[Abs.Sg]	igalghutaq
mesiigh(N)^–lghutagh(N→N)^[Abs.Sg]	mesiilghutaq
mallagh(N)^–lghutagh(N→N)^[Abs.Sg]	mallalghutaq
sikugh*(N)^–lghutagh(N→N)^[Abs.Sg]	sikulghutaq
kaaw(N)^–lghutagh(N→N)^[Abs.Sg]	kaalghutaq
taghnughhagh*(N)^–lghutagh(N→N)^[Abs.Sg]	taghnughhalghutaq
qikmigh(N)^–lgigh(N→V)^[Ind.Intr]^[3Sg]	qikmilgightuq
angyagh(N)^–lgigh(N→V)^[Ind.Intr]^[3Sg]	angyalgightuq
mangteghagh(N)^–ghrugllag(N→N)^–lgu(N→V)^[Ind.Intr]^[3Sg]	mangteghaghrugllalguuq
avaqutagh(N)^–lgu(N→V)^[Ind.Intr]^[1Sg]	avaqutalguunga
panig(N)^–lgu(N→V)^[Intrg.Intr.2Sg]	panilguzin
nuna(N)^–lgute(N→N)^[Abs.3SgPoss.Sg]	nunalgutnga
nuna(N)^–lgute(N→N)^[Abs.3SgPoss.Sg]	nunalgutenga
ne(N)^–lgute(N→N)^[Abs.Du]	nelgutek
qiya(V)^–lgusigh(V→V)^[Ind.Trns]^[3Sg.3Sg]	qiyalgusighaa
kiyaghte(V)^–lgute(V→V)^@~fyaghqaa(V→V)^@–nghite(V→V)^[Sbrd.Trns]^[_.3Sg]	kiyaghtelgusaghqaagpenaan
qepghagh(V)^–lgutke(V→V)^[Ind.Trns]^[3Sg.3Sg]	qepghalgutkaa
pagunghagh*(N)^–ligh(N→V)^[Ind.Trns]^[3Sg.3Sg]	pagunghalighaa
sikugh*(N)^–ligh(N→V)^[Ind.Trns]^[3Sg.3Sg]	sikulighaa
agha(N)^–ligh(N→V)^[Ind.Trns]^[3Sg.3Sg]	aghalighaa
ghhuugh(N)^–ligh(N→V)^[Ind.Trns]^[3Sg.3Sg]	ghhuulighaa
ila(N)^–ligh(N→V)^[Ind.Trns]^[3Sg.3Sg]	ilalighaa
neqe(N)^–ligh(N→V)^[Ind.Trns]^[3Sg.3Sg]	neqelighaa
qaye(N)^–ligh(N→V)^[Ind.Trns]^[3Sg.3Sg]	qayelighaa
usi(N)^–ligh(N→V)^[Ind.Trns]^[3Sg.3Sg]	usilighaa
ategh(N)^–ligh(N→V)^[Ind.Trns]^[3Sg.3Sg]	atelighaa
kenegh(N)^–ligh(N→V)^[Ind.Trns]^[3Sg.3Sg]	kenelighaa
aghvegh(N)^–liigh(N→V)^[Ind.Intr]^[3Sg]	aghveliightuq
angyagh(N)^–liigh(N→V)^[Ind.Intr]^[3Sg]	angyaliightuq
mangteghagh(N)^–liigh(N→V)^@~fyuwhaagh(V→V)^–llegh(V→N)^[Loc.3PlPoss.Pl]	mangteghaliighyuwhaallghitni
yug(N)^–linghagh*(N→N)^[Abs.Sg]	yulinghaq
tungtu(N)^–linghagh*(N→N)^[Abs.Sg]	tungtulinghaq
taghyugh(N)^–lipag(N→V)^[Ind.Trns]^[3Sg.3Sg]	taghyulipagaa
kaviigh(N)^–liqe(N→V)^[Ind.Intr]^[3Sg]	kaviiliquq
pagunghagh*(N)^–liqe(N→V)^[Ind.Intr]^[3Sg]	pagunghaliquq
ilu(N)^+lliqe(N→V)^[Ind.Intr]^[3Sg]	ilulliquq
ulu(N)^–lliqe(N→V)^[Ind.Intr]^[3Sg]	ululliquq
pi(N)^–liite(N→V)^[Ind.Trns]^[1Sg.3Sg]	piliitaqa
angyagh(N)^–liite(N→V)^[Ind.Trns]^[3Sg.3Sg]	angyaliitaa
ne(N)^–liite(N→V)^[Ind.Trns]^[3Du.3Sg]	neliitiit
neghe(V)^–llaag(V→V)^[Ind.Intr]^[3Sg]	neghellaagtuq
angyagh(N)^–llaag(N→N)^[Abs.Sg]	angyallaak
atkug(N)^–llaag(N→N)^[Abs.Sg]	atkullaak
kameg(N)^–llaag(N→N)^[Abs.Du]	kamellaagek
angyagh(N)^–llegagh*(N→N)^[Abs.Sg]	angyallegaq
kameg(N)^–llegagh*(N→N)^[Abs.Du]	kamellegaak
aange(V)^–lleghpigagh(V→N)^[Abs.Sg]	aangelleghpigaq
taake(V)^–lleghpigagh(V→N)^[Abs.Sg]	taakelleghpigaq
aghneghsaghtugh(V)^–lleghqagh(V→N)^[Abs.3SgPoss.Sg]	aghneghsaghtulleghqaa
tukegh(V)^–lleghqagh(V→N)^[Abs.3PlPoss.Pl]	tukelleghqiit
pi(V)^–lleg(V→N)^[Abs.Sg]	pillek
atugh(V)^–lleg(V→N)^[Abs.Pl]	atullget
angyagh(V)^–lleg(V→N)^[Abs.Sg]	angyallek
tugu(V)^–llegh(V→N)^[Abs.3SgPoss.Sg]	tugullgha
igagh(V)^–llegh(V→N)^[Abs.Sg]	igalleq
esghapag(V)^–llegh(V→N)^[Abs.1PlPoss.Sg]	esghapalleghput
akuzi(V)^–llegh(V→N)^[Abs.1PlPoss.Pl]	akuzilleput
iknaqe(V)^–llegh(V→N)^~:(ng)u(N→V)^+(pete)fte(V→V)^[Ind.Intr]^[1Sg]	iknaqellghuftunga
pinighqaa(V)^–llegh(V→N)^~:(ng)u(N→V)^+(pete)fte(V→V)^[Ind.Intr]^[1Sg]	pinighqaallghuftunga
nangniite(V)^–llegh(V→N)^~:(ng)u(N→V)^+(pete)fte(V→V)^[Ind.Intr]^[1Sg]	nangniitellghuftunga
qiya(V)^@lleqe(V→V)^[Ind.Intr]^[3Sg]	qiyallequq
kuuve(V)^@lleqe(V→V)^[Ind.Trns]^[3Sg.3Sg]	kuuvelleqaa
qavagh(V)^@lleqe(V→V)^[Ind.Intr]^[3Sg]	qavaghllequq
esghagh(V)^@lleqe(V→V)^[Ind.Trns]^[1Sg.2Sg]	esghaghlleqamken
kaate(V)^@lleqe(V→V)^[Ind.Intr]^[3Sg]	kaallequq
ingaghte(V)^@lleqe(V→V)^[Ind.Intr]^[3Sg]	ingaghllequq
savig(N)^–llgagh(N→N)^[Abs.Sg]	savillgaq
neghe(V)^–llghite(V→V)^[Ind.Trns]^[3Sg.3Sg]	neghellghitaa
laalighte(V)^–llghite(V→V)^[Ind.Trns]^[3Sg.3Sg]	laalightellghitaa
qavagh(V)^–llghite(V→V)^[Ind.Intr]^[3Sg]	qavallghituq
itegh(V)^–llghite(V→V)^[Ind.Intr]^[3Sg]	itellghituq
qavagh(V)^–llgilliqe(V→V)^[Ind.Intr]^[1Sg]	qavallgilliqunga
akuzi(V)^–llgite(V→V)^[Ind.Intr]^[3Sg]	akuzillgituq
pi(V)^–llgite(V→V)^[Ind.Intr]^[3Sg]	pillgituq
atugh(V)^–llgiite(V→V)^[Ind.Intr]^[3Sg]	atullgiituq
akuzi(V)^–llgu(V→V)^[Ind.Intr]^[3Sg]	akuzillguuq
qawaagniigh(V)^–llgu(V→V)^@~fnagh(V→V)^~(g)aqe(V→V)^[Ind.Intr]^[3Sg]	qawaagniillgunaghaquq
qavagh(V)^+lliqe(V→V)^[Ind.Intr]^[3Sg]	qavaghlliquq
ne(N)^–lliqe(N→V)^[Ind.Intr]^[3Sg]	nelliquq
paarghu(N)^–lliqe(N→V)^[Ind.Intr]^[3Sg]	paarghulliquq
pinegh(N)^+lliqe(N→V)^[Ind.Intr]^[3Sg]	pineghlliquq
qanegh(N)^+lliqe(N→V)^[Ind.Intr]^[3Sg]	qaneghlliquq
qenngu(N)^+lliqe(N→V)^[Ind.Intr]^[3Sg]	qenngulliquq
tuye(N)^+lliqe(N→V)^[Ind.Intr]^[3Sg]	tuyelliquq
umyugagh(N)^+lliqe(N→V)^[Ind.Intr]^[3Sg]	umyugaghlliquq
uyaqugh(N)^–lliqe(N→V)^[Ind.Intr]^[3Sg]	uyaqulliquq
aqsa(N)^–lliqe(N→V)^[Ind.Intr]^[3Sg]	aqsalliquq
yug(N)^–lluggagh(N→N)^[Abs.Sg]	yulluggaq
nanevgagh(N)^–lluggagh(N→N)^[Abs.Sg]	nanevgalluggaq
yug(N)^–llug(N→N)^[Abs.Sg]	yulluk
iye(N)^–llug(N→N)^[Abs.Sg]	iyelluk
ilu(N)^+llug(N→N)^[Abs.Sg]	ilulluk
neqe(N)^–llug(N→N)^[Abs.Sg]	neqelluk
tepe(N)^+llug(N→N)^[Abs.Sg]	tepelluk
esla(N)^+llug(N→N)^[Abs.Sg]	eslalluk
itegagh(N)^–llug(N→N)^[Abs.Sg]	itegalluk
itegagh(N)^+llug(N→N)^[Abs.Sg]	itegaghlluk
naasqugh(N)^+llug(N→N)^[Abs.Sg]	naasqughlluk
igleghte(V)^–lqinagh(V→V)^[Sbrd.Intr]^[4Sg]	igleghtelqinaghluni
igleghte(V)^–lqinagh(V→V)^[Sbrd.Intr]^[4Sg]	igleghtelqinaghlluni
akuzi(V)^–lqusiigh(V→V)^[Ind.Intr]^[3Sg]	akuzilqusiightuq
aghnegh(N)^–lqusigh(N→PTCL)	aghnelqusiq
unug(N)^–lqusigh(N→PTCL)	unulqusiq
unaagh(N)^–lqusigh(N→PTCL)	unaalqusiq
kiig(N)^–lqusigh(N→PTCL)	kiilqusiq
uksugh(N)^–lqusigh(N→PTCL)	uksulqusiq
upenghagh(N)^–lqusigh(N→PTCL)	upenghalqusiq
ayumigh*(N)^–lqusigh(N→PTCL)	ayumilqusiq
ighvigaq(PTCL)^–lqusigh(N→PTCL)	ighivgalqusiq
aawhkun(DEM.ADV.Prl)^–lqusigh(N→PTCL)	aawhkalqusiq
piyug(V)^@lugh(V→V)^[Ind.Intr]^[3Sg]	piyuglughtuq
kaate(V)^@lugh(V→V)^[Ind.Intr]^[3Sg]	kaallughtuq
angyagh(N)^–lugpigagh(N→N)^[Abs.Sg]	angyalugpigaq
angyagh(N)^–lug(N→N)^[Abs.Sg]	angyaluk
qikmigh(N)^–lug(N→N)^[Abs.Sg]	qikmiluk
temkagh(N)^–lug(N→N)^[Abs.Pl]	temkaluget
iqrag(POS→QUANTQUAL)^[4Sg]^ete^[Ind.Intr]^[3Sg]	iqragmetuq
iqrag(POS→QUANTQUAL)^[4Sg]^ete^[Ind.Intr]^[3Pl]	iqragmetut
iqrag(POS→QUANTQUAL)^[4Sg]^ete^[Ptcp.Intr]^[3Sg]	iqragmelnguq
angyagh(N)^[Loc.Sg]^ete^[Ind.Intr]^[3Sg]	angyametuq
kiiw(N)^~fmete(N→V)^[Ind.Intr]^[3Sg]	kiiwmetuq
kiiw(N)^[Loc.Sg]^ete^[Ind.Intr]^[3Sg]	kiiwmetuq
Ungazigh(N)^~fmii(N→N)^[Abs.Sg]	Ungazighmii
Sivungagh(N)^~fmii(N→N)^[Abs.Sg]	Sivungaghmii
Pugughilegh(N)^~fmii(N→N)^[Abs.Pl]	Pugughileghmiit
qanegh(N)^~fmig(N→V)^[Ind.Trns]^[3Sg.3Sg]	qaneghmigaa
kalngag(N)^~fmig(N→V)^[Ind.Trns]^[3Sg.3Sg]	kalngagmigaa
qanegh(N)^~fmiigh(N→V)^[Ind.Trns]^[3Sg.3Sg]	qaneghmiighaa
egge(N)^~fmiigh(N→V)^[Ind.Trns]^[3Sg.3Sg]	eggmiighaa
whaa(DEM.ADV)^~fmig(N→N)^[Abs.Sg]	whaamik
qiya(V)^@~fmiqe(CmpdVbl)^[Ind.Trns]^[3Sg.3Sg]	qiyamiqaa
negh(V)^@~fmiqe(CmpdVbl)^[Ind.Trns]^[3Sg.3Sg]	neghmiqaa
taaqe(V)^@~fmiqe(CmpdVbl)^[Ind.Trns]^[3Sg.3Sg]	taaqmiqaa
qavagh(V)^@~fmiqe(CmpdVbl)^[Ind.Trns]^[3Sg.3Sg]	qavaghmiqaa
tuqute(V)^@~fmiqe(CmpdVbl)^[Ind.Trns]^[3Sg.3Sg]	tuqutmiqaa
ingaghte(V)^@~fmiqe(CmpdVbl)^[Ind.Trns]^[3Sg.3Sg]	ingaghhmiqaa
akuzi(V)^–mleghagh(V→V)^[Ind.Intr]^[3Sg]	akuzimleghaghtuq
aange(V)^–mrugnite(V→V)^[Ind.Intr]^[3Sg]	aangemrugnituq
qepghagh(V)^–msiigh(V→V)^[Ind.Intr]^[3Sg]	qepghamsiightuq
qavagh(V)^–msiigh(V→V)^[Ind.Intr]^[3Sg]	qavamsiightuq
qikmigh(N)^–msiigh(N→N)^[Abs.Sg]	qikmimsiiq
qepghagh(V)^–msug(V→V)^[Ind.Intr]^[3Sg]	qepghamsugtuq
neghe(V)^–msug(V→V)^[Ind.Intr]^[3Sg]	neghemsugtuq
ungipagh(V)^–msug(V→V)^[Ind.Intr]^[3Sg]	ungipamsugtuq
ungipagh(V)^–msug(V→V)^@~:(u)te(V→V)^[Ind.Trns]^[3Sg.3Sg]	ungipamsugutaa
ava(N)^–msuggagh*(N→N)^[Abs.Sg]	avamsuggaq
aki(N)^–msuggagh*(N→N)^~:(ng)ite(N→V)^[Sbrd.Trns]^[_.3Sg]	akimsuggangunaan
yug(N)^–msuggiite(N→V)^[Ind.Intr]^[3Sg]	yumsuggiituq
aki(N)^–msuggiite(N→V)^[Ind.Intr]^[3Sg]	akimsuggiituq
neghe(V)^@~fna(V→V)^[Sbrd.Intr]^[4Sg]	neghnaluni
neghe(V)^@~fna(V→V)^[Sbrd.Intr]^[4Sg]	neghnalluni
kuuve(V)^@~fna(V→V)^[Sbrd.Trns]^[_.3Sg]	kuuvnaluku
kuuve(V)^@~fna(V→V)^[Sbrd.Trns]^[_.3Sg]	kuuvnalluku
tuqute(V)^@~fna(V→V)^[Sbrd.Trns]^[_.3Pl]	tuqunnaluki
tuqute(V)^@~fna(V→V)^[Sbrd.Trns]^[_.3Pl]	tuqunnalluki
laalighte(V)^@~fna(V→V)^[Sbrd.Intr]^[4Sg]	laalighhnaluni
laalighte(V)^@~fna(V→V)^[Sbrd.Intr]^[4Sg]	laalighhnalluni
atugh(V)^@~fna(V→V)^[Sbrd.Trns]^[_.3Sg]	atughnaluku
atugh(V)^@~fna(V→V)^[Sbrd.Trns]^[_.3Sg]	atughnalluku
aane(V)^@~fna(V→V)^[Sbrd.Intr]^[4Sg]	aanaluni
aane(V)^@~fna(V→V)^[Sbrd.Intr]^[4Sg]	aanalluni
qavagh(V)^@~fna(V→V)^[Sbrd.Intr]^[4Sg]	qavaghnaluni
qavagh(V)^@~fna(V→V)^[Sbrd.Intr]^[4Sg]	qavaghnalluni
aglagh(V)^@~fna(V→V)^[Sbrd.Intr]^[1Sg]	aglaghnalunga
aglagh(V)^@~fna(V→V)^[Sbrd.Intr]^[1Sg]	aglaghnallunga
meghnaali(V)^@~fna(V→V)^[Sbrd.Intr]^[4Du]	meghnaalinalutek
meghnaali(V)^@~fna(V→V)^[Sbrd.Intr]^[4Du]	meghnaalinallutek
qavagh(V)^@~fna(V→V)^[Sbrd.Intr]^[2Du]	qavaghnalutek
qavagh(V)^@~fna(V→V)^[Sbrd.Intr]^[2Du]	qavaghnallutek
yimi(EMO)^@~fnagh(EMO→V)^[Ind.Intr]^[3Sg]	yiminaghtuq
igamsiqa(EMO)^@~fnagh(EMO→V)^[Ind.Intr]^[3Sg]	igamsiqanaghtuq
nallu(V)^@~fnagh(EMO→V)^[Ind.Intr]^[3Sg]	nallunaghtuq
nenglagh(V)^@~fnagh(EMO→V)^[Ind.Intr]^[3Sg]	nenglaghnaghtuq
tuqu(V)^@~fnagh(V→V)^[Ind.Intr]^[3Sg]	tuqunaghtuq
uguqe(V)^@~fnagh(V→V)^[Ind.Intr]^[3Sg]	uguqnaghtuq
tagi(V)^@~fnaagh(V→V)^[Ind.Intr]^[3Sg]	taginaaghtuq
ingaghte(V)^@~fnaagh(V→V)^[Ind.Intr]^[3Sg]	ingaghhnaaghtuq
kaate(V)^@~fnaagh(V→V)^[Ind.Intr]^[3Sg]	kaannaaghtuq
tuqu(V)^@~fnaanghite(V→V)^[Ind.Intr]^[3Sg]	tuqunaanghituq
neghe(V)^@~fnaanghite(V→V)^[Ind.Trns]^[3Sg.3Sg]	neghnaanghitaa
tuqute(V)^@~fnaanghite(V→V)^[Ind.Trns]^[1Sg.3Pl]	tuqunnaanghitanka
neghe(V)^@~fyug(V→V)^@~fnaanghite(V→V)^[Ind.Intr]^[3Sg]	neghyugnaanghituq
qepghagh(V)^@~fnanigh(V→V)^[Ind.Intr]^[3Sg]	qepghaghnanightuq
yughagh(V)^@~fnanigh(V→V)^[Ind.Intr]^[3Sg]	yughaghnanightuq
kuuve(V)^@~fnanigh(V→V)^[Ind.Trns]^[3Sg.3Sg]	kuuvnanighaa
qalleg(V)^@~fnanighqe(V→V)^[Ind.Trns]^[3Sg.3Sg]	qallegnanighqaa
sa(V)^@~fnanighqe(V→V)^[Ind.Trns]^[3Sg.3Sg]	sananighqaa
aklu(V)^@~fnagh(EMO→N)^[Abs.Sg]	aklunaq
yimi(EMO)^@~fnagh(EMO→N)^[Abs.Sg]	yiminaq
iyatagh(V)^@~fnagh(EMO→N)^[Abs.Sg]	iyataghnaq
igatagh(V)^@~fnagh(EMO→N)^[Abs.Sg]	igataghnaq
kaleve(V)^@~fnagh(EMO→N)^[Abs.Sg]	kalevnaq
kasug(V)^@~fnagh(EMO→N)^[Abs.Sg]	kasugnaq
nanggha(EMO)^@~fnagh(EMO→N)^[Abs.Sg]	nangghanaq
nenglagh(V)^@~fnagh(EMO→N)^[Abs.Sg]	nenglaghnaq
pallugte(V)^@~fnagh(EMO→N)^[Abs.Sg]	palluggnaq
qaasni(V)^@~fnagh(EMO→N)^[Abs.Sg]	qaasninaq
neqete(V)^@~fnaqe(V→N)^[Abs.Sg]	neqennaqa
qimugsigh(V)^@~fnaqe(V→N)^[Abs.Pl]	qimugsighnaqet
unkuseniigh(V)^@~fyagh(V→V)^@~fnaqe(V→N)^[Abs.Sg]	unkuseniighyaghnaqa
taaqe(V)^@~fnaqe(V→V)^[Ind.Intr]^[3Sg]	taaqnaquq
kaate(V)^@~fnaqe(V→V)^[Ind.Intr]^[3Sg]	kaannaquq
qavagh(V)^@~fnaqe(V→V)^[Ind.Intr]^[3Sg]	qavaghnaquq
kete(V)^@~fnaqe(V→V)^[Ind.Intr]^[3Sg]	kennaquq
aane(V)^@~fnaqe(V→V)^[Ind.Intr]^[3Sg]	aanaquq
aate(V)^@~fnaqe(V→V)^[Ind.Intr]^[3Sg]	aannaquq
